id,latitude,longitude,restaurant_count,hotel_count,park_count,museum_count,shopping_center_count
15772946,50.0874737,14.3984442,143,66,0,26,0
15779969,50.09345,14.43303,271,59,0,15,0
15793324,50.0860044,14.4517363,184,37,0,2,0
15799156,50.08445,14.42822,547,168,0,42,0
15810579,50.07743,14.428,389,151,0,25,0
15811332,50.07728,14.42714,391,154,0,27,0
15811364,50.08835,14.45801,143,32,0,2,0
15811482,50.07949,14.42665,481,173,0,39,0
15811599,50.07943,14.4266,478,171,0,39,0
15817940,50.1028,14.41972,46,5,0,4,0
15843529,50.06892,14.45595,89,9,0,1,0
15844311,50.07987,14.42132,464,167,0,47,0
15861130,50.0892,14.42527,454,123,0,47,0
15879158,50.08976,14.43983,229,63,0,7,0
15887828,50.07573,14.41371,324,80,0,17,0
15891865,50.0771,14.43201,320,123,0,16,0
15901382,50.08216788752916,14.417832384987769,514,164,0,49,0
15906791,50.0482,14.44242,54,5,0,0,0
15911416,50.08128,14.41697,498,153,0,46,0
15924436,50.05863,14.42888,46,15,1,2,0
15940367,50.07756,14.44476,226,41,0,2,0
15950998,50.08869,14.45371,154,36,0,2,0
15953546,50.07271,14.40837,198,38,0,4,0
15967014,50.07808,14.43255,338,128,0,19,0
15967767,50.08099,14.41849,482,154,0,47,0
15979271,50.09379,14.45951,99,19,0,0,0
15995161,50.10089,14.39811,61,3,0,1,0
16023617,50.08229,14.41552,499,154,0,49,0
16023732,50.08229,14.41552,499,154,0,49,0
16090686,50.06609,14.42699,107,57,0,12,0
16092474,50.09383,14.58776,3,1,0,1,0
16092579,50.08853,14.45375,158,37,0,2,0
16093507,50.09439,14.5871,3,1,0,1,0
16093753,50.09382,14.58758,3,1,0,1,0
16094000,50.09298,14.58767,3,1,0,1,0
16094824,50.07055,14.37348,11,1,0,0,0
16121699,50.07585,14.4503,196,25,0,2,0
16128616,50.03828,14.55664,8,1,0,0,0
16160089,50.07611,14.46094,115,10,0,2,0
16173760,50.0772918,14.4547425,164,19,0,2,0
16182187,50.08793,14.41858,478,150,0,53,0
16182757,50.09121,14.42933,362,90,0,29,0
16190602,50.0263,14.49938,10,3,0,0,0
16200505,50.06647,14.43281,121,63,0,10,0
16215990,50.08324,14.4169,523,162,0,51,0
16216039,50.08257,14.41895,527,164,0,51,0
16229728,50.07135,14.45054,159,21,0,1,0
16238720,50.0901419581926,14.46313993734234,93,22,0,0,0
16246732,50.02762,14.50073,10,3,0,0,0
16262849,50.09039,14.422,410,117,0,47,0
16263919,50.0709,14.38469,15,5,0,1,0
16266026,50.07395,14.40893,216,46,0,6,0
16269463,50.07349,14.40955,219,45,0,5,0
16278127,50.07811,14.42774,410,152,0,26,0
16281862,50.08339,14.42813,565,177,0,42,0
16290803,50.090286,14.426075,395,111,0,41,0
16304880,50.08999,14.42546,414,116,0,44,0
16323668,50.083,14.42829,551,182,0,41,0
16331907,50.08432,14.43011,506,155,0,37,0
16332421,50.08498,14.42811,532,160,0,42,0
16334023,50.08283,14.42845,544,183,0,40,0
16334722,50.08306,14.42851,543,178,0,41,0
16335166,50.08284,14.42966,528,178,0,37,0
16337333,50.0835669792827,14.466580986976613,72,11,0,0,0
16344878,50.07942,14.42506,478,180,0,40,0
16345062,50.08355812901544,14.466575145721452,72,11,0,0,0
16345215,50.08209,14.42909,520,175,0,38,0
16345443,50.08043,14.42901,467,164,0,37,0
16351122,50.08217878470151,14.41783403372808,516,164,0,49,0
16359755,50.09127,14.42498,381,103,0,37,0
16376489,50.08876,14.41025,324,117,0,49,0
16397927,50.08984,14.42717,410,113,0,40,0
16421103,50.0464,14.45518,38,0,0,0,0
16425737,50.11263,14.3924,13,0,0,1,0
16426155,50.10275,14.42713,65,5,0,5,0
16431429,50.08268,14.41967,530,166,0,51,0
16438657,50.073036,14.408371,203,39,0,4,0
16447033,50.08715,14.37192,31,4,0,1,0
16461387,50.07346,14.45278,164,17,0,2,0
16463646,50.07857,14.41535,399,126,0,30,0
16466496,50.08489,14.43144,483,135,0,36,0
16467027,50.11225,14.38011,4,0,0,0,0
16475152,50.08352,14.43053,515,160,0,36,0
16476032,50.09219,14.4222,364,95,0,41,0
16485798,50.02384,14.41915,1,0,0,0,0
16490253,50.07699,14.41914,368,140,0,23,0
16502187,50.07427,14.43911,210,83,0,6,0
16502658,50.09126,14.42303,393,103,0,43,0
16514564,50.09911,14.43304,101,14,0,6,0
16523724,50.08664,14.40588,240,94,0,37,0
16523744,50.10885,14.47456,35,2,0,1,0
16536346,50.09263,14.42193,351,87,0,38,0
16550735,50.0876,14.39812,142,65,0,27,0
16551939,50.1021,14.44995,81,6,0,1,0
16553276,50.08732,14.42219,515,150,0,52,0
16557767,50.06897,14.40144,121,17,0,3,0
16577338,50.07033,14.40063,115,16,0,3,0
16601026,50.117431425681616,14.475425432187306,11,2,0,0,0
16623886,50.07741,14.42181,393,160,0,29,0
16640357,50.0821,14.41995,521,165,0,51,0
