id,latitude,longitude,restaurant_count,hotel_count,park_count,museum_count,shopping_center_count
23346158,41.40506,2.17168,466,20,0,2,0
23350753,41.40431,2.16977,515,23,0,1,0
23374935,41.37781,2.17261,550,106,0,19,3
23386430,41.40762,2.16028,352,6,0,1,0
23394761,41.41103,2.18719,200,5,0,1,0
23396273,41.37909,2.15498,363,38,0,2,1
23397314,41.39924,2.20437,151,5,0,1,0
23398192,41.37527,2.14542,207,27,0,1,0
23409609,41.37596,2.12847,149,7,0,1,0
23415329,41.41236,2.21493,39,6,0,0,0
23430471,41.43879,2.19064,17,1,0,1,0
23051086,41.40161,2.18237,333,18,0,3,0
23690277,41.396270751953125,2.161439895629883,716,70,0,6,0
23690532,41.42621,2.17724,50,0,0,1,0
23691762,41.40542,2.17132,461,19,0,1,0
23430603,41.38268,2.16871,711,156,0,24,3
23430868,41.39968,2.1637,613,43,0,4,0
23431078,41.38319,2.16898,730,158,0,26,3
23433992,41.40479,2.16953,496,22,0,1,0
23435241,41.35784,2.13414,71,3,0,0,0
23448129,41.40577,2.17093,452,18,0,1,0
23451393,41.41083,2.17359,331,12,0,1,0
23452436,41.38952,2.16433,667,132,0,12,2
23459704,41.40611,2.18525,312,10,0,3,0
23462402,41.38213,2.18195,548,84,0,23,1
23692077,41.3966,2.17373,460,62,0,7,0
23693686,41.38057,2.16398,582,120,0,14,3
23694336,41.396270751953125,2.161439895629883,716,70,0,6,0
23710638,41.42504,2.13811,11,0,0,0,0
23718657,41.38632,2.15849,567,85,0,8,1
23737219,41.38173,2.17391,665,134,0,25,3
23737826,41.40542,2.17132,461,19,0,1,0
23748242,41.38047,2.18648,409,38,0,16,0
23756522,41.37347,2.15938,281,30,0,3,1
23759457,41.39111,2.16157,679,109,0,7,1
23761904,41.37369,2.17401,341,62,0,9,1
23769237,41.37433,2.1612,308,42,0,3,1
23463004,41.40453,2.17387,450,19,0,2,0
23463007,41.40575,2.17537,414,19,0,2,0
23479384,41.37769,2.14784,242,28,0,0,0
23481132,41.37163,2.158,222,24,0,3,1
23481476,41.3807,2.165,614,125,0,16,3
23492339,41.40796247515623,2.154980540410443,300,9,0,1,0
23494716,41.38317,2.1494,335,29,0,0,0
23500405,41.38632,2.17439,695,146,0,30,2
23511046,41.41066,2.17011,322,10,0,1,0
23512897,41.40636,2.16584,486,19,0,1,0
23533196,41.40542,2.17132,461,19,0,1,0
23770749,41.43628,2.17291,22,1,0,1,0
23779650,41.39951,2.15414,561,47,0,1,0
23785855,41.39561,2.18366,210,21,0,6,0
23791776,41.37764,2.1597,408,50,0,5,1
23797007,41.40338,2.20148,170,5,0,2,0
23802379,41.40542,2.17132,461,19,0,1,0
23804730,41.40542,2.17132,461,19,0,1,0
23805819,41.4081,2.14284,110,11,0,0,0
23533455,41.40542,2.17132,461,19,0,1,0
23572241,41.41299,2.1492,79,7,0,1,0
23577159,41.38617,2.17797,613,124,0,27,2
23586517,41.37837,2.16286,495,96,0,9,2
23586943,41.38473,2.1797,587,105,0,25,2
23595865,41.38388,2.1502,389,30,0,0,0
23609083,41.40532,2.17216,455,18,0,2,0
23621398,41.40169,2.17543,443,25,0,3,0
23625269,41.40542,2.17132,461,19,0,1,0
23638419,41.40542,2.17132,461,19,0,1,0
23814991,41.40628,2.17851,397,21,0,2,0
23822755,41.38271,2.16893,714,156,0,25,3
23836924,41.41534,2.1611,79,2,0,1,0
23641987,41.39548,2.16513,650,87,0,7,0
23645225,41.37784,2.17054,547,113,0,19,3
23645698,41.3885,2.15687,595,86,0,7,0
23648479,41.38517,2.1797,586,105,0,25,2
23649134,41.39715,2.16029,710,60,0,5,0
23657604,41.40542,2.17132,461,19,0,1,0
23658361,41.40219,2.17682,420,23,0,3,0
23658589,41.40328,2.15665,460,23,0,1,0
23853965,41.37808,2.17885,543,85,0,19,1
23865960,41.3796,2.17328,624,125,0,22,3
23866376,41.3796,2.17328,624,125,0,22,3
23866920,41.37865,2.18968,263,13,0,5,0
23873077,41.39836,2.16664,588,65,0,4,0
23874036,41.39727,2.20401,145,3,0,1,0
23661273,41.37436,2.16677,360,63,0,8,1
23664180,41.37612,2.1545,307,34,0,2,1
23674529,41.38115,2.18924,316,21,0,9,0
23681353,41.38443,2.17135,751,155,0,29,2
23681623,41.382599,2.15593,490,52,0,3,0
23685032,41.41207,2.15131,109,7,0,1,0
23685724,41.37425,2.15965,301,34,0,3,1
24323897,41.39836,2.17396,466,50,0,4,0
24324089,41.39676,2.17414,456,57,0,8,0
23887963,41.40470886230469,2.176145076751709,423,21,0,2,0
23893953,41.40727,2.17062,413,15,0,1,0
23901684,41.38896,2.17883,544,92,0,21,2
23910668,41.43477,2.18648,28,1,0,1,0
24324367,41.39879,2.17459,454,44,0,3,0
24324746,41.39687,2.17572,431,52,0,7,0
24327366,41.38463,2.14712,331,25,0,1,0
24333231,41.39731,2.20569,131,4,0,1,0
24339475,41.39837,2.17592,427,44,0,3,0
24341066,41.39884,2.17543,431,43,0,3,0
24343358,41.390083,2.177133,531,98,0,22,2
24343601,41.390083,2.177133,531,98,0,22,2
24344024,41.391953,2.170679,585,115,0,11,2
23911420,41.39669,2.17983,328,35,0,5,0
23919529,41.40542,2.17132,461,19,0,1,0
23930222,41.37451,2.14741,196,27,0,2,0
23931051,41.39322,2.14745,419,34,0,2,0
23931083,41.39487,2.14795,423,34,0,2,0
23931086,41.39493,2.14726,400,32,0,2,0
24346762,41.37626,2.16179,374,57,0,6,1
24347707,41.39879,2.1754,432,43,0,3,0
24348022,41.41435,2.17973,246,10,0,1,0
24355737,41.37397,2.16304,300,40,0,5,1
24364911,41.37577,2.16623,422,77,0,10,1
24369154,41.38957,2.15603,597,79,0,7,0
24374247,41.39952,2.15493,568,50,0,1,0
24376264,41.38815,2.14274,285,17,0,1,0
23931124,41.39351,2.14922,463,38,0,2,0
23931152,41.39329,2.14713,408,33,0,2,0
23931201,41.39353,2.14929,464,38,0,2,0
23931258,41.39438,2.14726,397,33,0,2,0
23931327,41.39434,2.14718,395,33,0,2,0
23931360,41.39321,2.14705,405,33,0,2,0
23931452,41.39336,2.14918,454,38,0,2,0
23931481,41.39342,2.14723,410,33,0,2,0
24390559,41.38486,2.17458,681,149,0,28,2
24398073,41.38366,2.16143,595,102,0,11,3
24418125,41.4021,2.15949,527,36,0,0,0
24424717,41.384632,2.177421,636,134,0,27,2
24437496,41.3986227,2.1550871,592,52,0,2,0
24438591,41.38747,2.14613,344,25,0,1,0
24440137,41.378,2.11704,58,6,0,1,0
24448278,41.406182,2.181301,380,20,0,3,0
23931498,41.39479,2.1478,418,33,0,2,0
23932565,41.40005,2.17482,443,32,0,3,0
23964555,41.39921,2.15707,599,53,0,1,0
23971317,41.37464,2.16299,324,44,0,5,1
24448279,41.406826,2.177444,407,20,0,2,0
24448280,41.408022,2.183061,335,14,0,2,0
24448286,41.394993,2.166427,620,89,0,8,0
