id,latitude,longitude,restaurant_count,hotel_count,park_count,museum_count,shopping_center_count
31394567,41.3735,2.1262,126,5,0,1,0
31395757,41.40382,2.17201,482,23,0,2,0
31397584,41.40158,2.15702,521,39,0,0,0
31399622,41.41313,2.16525,189,7,0,1,0
31400628,41.40333,2.15791,470,24,0,0,0
32030157,41.38642,2.15034,446,40,0,1,0
32030360,41.37246,2.14757,152,21,0,2,0
32030568,41.3819,2.15936,559,75,0,7,2
32035066,41.42086895876543,2.1573041326965487,33,0,0,0,0
32052836,41.4053,2.18077,394,21,0,3,0
31400940,41.4031,2.158,479,26,0,0,0
31410158,41.37983,2.16523,581,121,0,14,3
31424981,41.38666,2.16075,628,109,0,10,1
31427398,41.38669,2.14849,403,34,0,1,0
31427528,41.3965,2.19432,184,4,0,2,0
31435883,41.40618,2.15138,301,13,0,1,0
31444767,41.3778,2.13583,195,14,0,0,0
31459895,41.39094,2.18845,215,14,0,7,0
32053221,41.38182,2.15399,425,41,0,0,0
32053355,41.37768,2.15635,358,38,0,2,1
32053606,41.40493,2.17613,425,19,0,2,0
32053840,41.407,2.18082,372,18,0,3,0
32056855,41.37683,2.16742,486,104,0,15,2
32057142,41.3714,2.16443,220,26,0,3,1
32057454,41.38024,2.18982,292,16,0,7,0
31462421,41.39216,2.18783,198,14,0,6,0
31463354,41.39173,2.1863,223,18,0,8,0
31464073,41.40559,2.14927,279,15,0,1,0
31466407,41.38812,2.14731,383,29,0,1,0
31479637,41.37911,2.18985,266,13,0,5,0
31479778,41.37905,2.18976,269,14,0,5,0
31479950,41.38325,2.18257,544,75,0,23,1
31480429,41.38169,2.18248,532,74,0,22,1
32088715,41.37806,2.18349,440,58,0,16,0
31480547,41.38228,2.18732,399,34,0,15,0
31480661,41.38157,2.18984,311,16,0,9,0
31480839,41.38812,2.17922,559,98,0,23,2
31480956,41.38409,2.18077,560,92,0,25,2
31481150,41.39173,2.1754,505,92,0,18,2
31481384,41.40481,2.20145,160,5,0,2,0
31481732,41.40591,2.15143,310,14,0,1,0
32096177,41.39278,2.15577,627,69,0,7,0
32096193,41.38358,2.17826,611,114,0,27,2
32097021,41.38062,2.1913,253,6,0,4,0
32118279,41.3753,2.16617,397,70,0,10,1
31482550,41.37817,2.1896,257,11,0,4,0
31482616,41.40615,2.1491,264,15,0,1,0
31482730,41.37582,2.18918,200,10,0,3,0
31483996,41.37418,2.13634,172,13,0,0,0
31487338,41.40422,2.14987,336,16,0,2,0
31487723,41.40579,2.14932,276,15,0,1,0
31488721,41.38936,2.1721,652,137,0,29,2
32118599,41.39886,2.20469,149,5,0,1,0
32120661,41.37847,2.15428,349,35,0,1,0
32121022,41.39838,2.17087,508,59,0,5,0
32121674,41.39046,2.20093,63,2,0,0,0
32129828,41.38929,2.17908,511,88,0,21,2
31490539,41.422234,2.18453,57,1,0,1,0
31490551,41.42108,2.1838,61,2,0,1,0
31528678,41.37049,2.14601,131,16,0,2,0
31528746,41.37165,2.14746,140,18,0,2,0
31549149,41.38958,2.17217,636,134,0,28,2
31549575,41.38731,2.17139,706,148,0,28,2
31550517,41.39351,2.15553,642,66,0,7,0
31550583,41.39036,2.18663,267,23,0,8,0
32135099,41.3798,2.18128,534,78,0,21,1
32150427,41.40704,2.15522,331,10,0,1,0
31551205,41.39747,2.16327,672,65,0,6,0
31551988,41.39729,2.16338,675,65,0,6,0
31552495,41.39686,2.16153,707,64,0,6,0
31553351,41.39676,2.16191,705,67,0,6,0
31565862,41.39296,2.13144,108,5,0,1,0
31568252,41.37381,2.16166,289,35,0,3,1
31576196,41.39889,2.16123,644,49,0,3,0
31576503,41.3972,2.16289,682,67,0,6,0
32153728,41.4078,2.16943,412,14,0,1,0
32154646,41.39233,2.1735,518,102,0,17,2
32156307,41.39521,2.16432,670,86,0,7,0
32156312,41.39376,2.16415,652,96,0,7,1
32162629,41.37956,2.17754,592,99,0,23,2
32175751,41.38566,2.16962,722,152,0,26,2
32198131,41.37886,2.1657,549,115,0,15,3
32200111,41.42624,2.17724,50,0,0,1,0
32200318,41.39022,2.17785,500,86,0,18,2
32207394,41.39988,2.1586,580,50,0,1,0
32210549,41.39956,2.16408,618,45,0,4,0
31578706,41.39172,2.17532,506,92,0,18,2
31579102,41.41439,2.18555,187,5,0,1,0
31603686,41.38239,2.18942,337,20,0,10,0
31604644,41.38482,2.1554,499,59,0,3,0
31611602,41.42085,2.14508,21,1,0,0,0
31612174,41.4037,2.16875,547,24,0,1,0
31638336,41.37774,2.17866,526,87,0,19,1
31662284,41.38392,2.15338,465,40,0,1,0
31666649,41.40618,2.18941,231,7,0,3,0
32210550,41.3984,2.16456,644,61,0,4,0
32231801,41.40818,2.17947,370,17,0,2,0
32233346,41.40031,2.16585,614,43,0,4,0
32236404,41.38406,2.1557,503,59,0,3,0
32237261,41.38562,2.1542,503,49,0,4,0
32252665,41.37863,2.17943,558,87,0,20,1
32252894,41.41709,2.18851,95,4,0,1,0
32299387,41.40197,2.2061,139,6,0,2,0
32300579,41.37128,2.16584,218,24,0,3,1
32301094,41.37297,2.16448,267,36,0,3,1
32301297,41.37141,2.16428,222,26,0,3,1
32302298,41.38211,2.18851,363,25,0,11,0
32305182,41.39202,2.17527,496,86,0,18,2
32305209,41.39202,2.17527,496,86,0,18,2
31668723,41.41,2.17412,361,15,0,1,0
31687404,41.37966,2.17621,588,107,0,23,3
31712495,41.40654,2.1599,368,9,0,1,0
31717578,41.38119,2.16416,615,122,0,14,3
31717968,41.38254,2.16592,671,131,0,21,3
31724305,41.38314,2.17051,721,156,0,27,3
31733303,41.39862,2.2044,152,5,0,1,0
31739420,41.371433,2.129353,140,3,0,0,0
31741549,41.37365,2.16625,301,49,0,5,1
32305216,41.40731,2.20679,133,6,0,1,0
32313873,41.37377,2.15923,286,33,0,3,1
32320950,41.38766,2.16976,682,149,0,26,2
32323295,41.40395,2.15807,445,22,0,1,0
32330651,41.3723,2.14553,160,16,0,1,0
32335832,41.36835,2.14334,99,9,0,1,0
31758760,41.40183,2.15822,523,36,0,0,0
31777598,41.399310027,2.160519843,619,50,0,3,0
31778401,41.3937,2.17593,437,73,0,10,0
31780495,41.37776,2.16224,459,77,0,7,1
31781604,41.42071,2.15816,36,0,0,0,0
31791941,41.3995,2.15946,596,51,0,2,0
31816728,41.3731,2.16532,264,38,0,3,1
31818050,41.41997,2.18106,72,2,0,1,0
32335920,41.37578,2.15367,291,29,0,2,0
32337657,41.44754,2.17794,6,0,0,0,0
32338168,41.3859543,2.15324209999994,494,49,0,3,0
32348075,41.39102,2.15237,548,51,0,4,0
32348326,41.39081,2.15327,564,56,0,4,0
32348766,41.3926,2.15377,592,57,0,6,0
32351823,41.37422,2.16633,343,55,0,5,1
32362696,41.40548,2.16838,492,18,0,1,0
32373421,41.40357,2.16753,572,28,0,1,0
31842989,41.38227,2.16025,586,90,0,7,2
31857600,41.38569,2.16253,636,130,0,15,2
31858786,41.40797,2.1691,413,14,0,1,0
31872068,41.38722,2.16787,683,148,0,23,2
31881574,41.37669,2.1671,482,103,0,14,2
31884524,41.40425,2.19918,187,2,0,2,0
31884744,41.38067,2.17287,653,134,0,24,3
31896644,41.38665,2.18144,526,80,0,24,1
31912982,41.40822,2.14764,176,13,0,1,0
32377848,41.38043,2.17411,633,129,0,26,3
32393554,41.41002,2.18813,206,5,0,0,0
32393656,41.37658,2.13838,198,19,0,0,0
31913452,41.4021,2.16378,564,35,0,2,0
31929256,41.37851,2.16517,530,114,0,11,3
31938846,41.40421,2.21581,52,6,0,0,0
32679428,41.4059,2.17094,446,16,0,1,0
32680404,41.40564,2.16933,467,19,0,1,0
32680591,41.40531,2.16932,480,19,0,1,0
32680710,41.40418,2.17112,489,22,0,2,0
32396881,41.38741,2.16125,633,116,0,10,1
32401490,41.37901,2.14311,232,22,0,0,0
32401818,41.37009,2.13498,141,6,0,0,0
32417958,41.38117,2.17456,657,131,0,26,3
32432001,41.39645,2.17391,453,62,0,7,0
32434897,41.38518,2.15816,572,76,0,8,1
32680842,41.40395,2.16934,527,23,0,1,0
32680971,41.40625,2.1696,442,17,0,1,0
32681074,41.40476,2.17125,486,20,0,2,0
32681393,41.37629,2.12836,148,7,0,1,0
32683159,41.40303,2.17579,443,26,0,3,0
32684973,41.38826,2.17215,680,140,0,29,2
32689744,41.40967,2.17433,361,15,0,1,0
32704893,41.384827,2.183088,507,65,0,24,1
32435134,41.40367,2.21075,111,7,0,1,0
32436891,41.38279,2.17771,623,117,0,27,2
32442516,41.37210667658849,2.1565861594389752,226,24,0,3,1
32454174,41.38785,2.16515,682,144,0,20,2
32457366,41.39248,2.13148,116,6,0,1,0
32457903,41.38256,2.16441,646,123,0,16,3
32462139,41.37652,2.14278,213,19,0,1,0
32485771,41.38751,2.17738,625,127,0,23,2
32487017,41.37908,2.12618,152,5,0,2,0
32490356,41.37929,2.13,179,11,0,2,0
32704997,41.384827,2.183088,507,65,0,24,1
32712595,41.37759,2.13632,200,14,0,0,0
32712903,41.40407,2.2016,164,5,0,2,0
32714101,41.40373,2.20151,170,5,0,2,0
32732510,41.379,2.16573,551,118,0,15,3
32736627,41.37987,2.1907,257,8,0,5,0
32767811,41.42812,2.17013,31,0,0,0,0
32775177,41.38238,2.17358,679,145,0,25,3
32497967,41.37458,2.16769,373,70,0,9,1
32512534,41.39773,2.16878,543,68,0,5,0
32514581,41.38479,2.16582,688,140,0,23,3
32516235,41.37234,2.13129,157,5,0,0,0
32534979,41.40903,2.15895,275,5,0,1,0
32535807,41.3874,2.15767,572,87,0,6,1
32535896,41.39478,2.15511,669,62,0,6,0
32536135,41.38885,2.15438,554,65,0,6,0
32536664,41.40639,2.15179,302,13,0,1,0
