id,latitude,longitude,restaurant_count,hotel_count,park_count,museum_count,shopping_center_count
877488499757081953,41.400812586118064,2.197177976517031,182,2,0,3,0
877930086843946769,41.3841423,2.1726373,725,152,0,28,2
878061355124742218,41.40249053517727,2.175648317400555,443,25,0,3,0
878064608312692150,41.3789966,2.1754567,578,105,0,22,3
878081145884475316,41.38001480904828,2.174917429093319,603,119,0,24,3
871252541530179762,41.37992,2.17138,632,128,0,21,3
871257475412002772,41.37810054492308,2.171299685686286,564,116,0,19,3
871261184664157626,41.37837204438144,2.1710817419759096,583,119,0,19,3
871265512220297826,41.38019625036888,2.172204019258983,645,130,0,22,3
871269119276028968,41.378,2.17299,552,107,0,20,3
871378495407043115,41.37955883131725,2.1514730612308512,312,34,0,0,0
871464154915728576,41.3911808679028,2.1547588176765653,589,66,0,7,0
871571866776383487,41.38242,2.17958,596,99,0,27,2
871573460821449024,41.38263,2.17895,609,103,0,27,2
871574611699638417,41.381135535485576,2.179500786466279,596,94,0,26,1
871663364915243450,41.39613547110052,2.153772405150697,638,54,0,3,0
871669408022989114,41.410770327366414,2.208094708621502,58,7,0,1,0
871705894048533922,41.387471696341976,2.172228079756612,724,150,0,30,2
878170191503760216,41.38318504291635,2.172732880535937,702,153,0,26,3
878177205847106675,41.37882067662241,2.1648734220530605,540,115,0,11,3
878189990350294372,41.37756163024981,2.1465109410435703,241,26,0,0,0
878214309586449128,41.38440705568744,2.148420159820741,352,26,0,1,0
878220084249844468,41.38248808384968,2.1428720090950124,275,21,0,0,0
878300852633896540,41.42596528276432,2.175853696486529,48,0,0,1,0
878313076915930988,41.361748278476526,2.136976355533074,74,1,0,0,0
878443508990633197,41.38095,2.14888,306,32,0,0,0
878610031135100405,41.38564910193233,2.1778442535169837,620,126,0,27,2
878623540144520037,41.38120867799932,2.1517059597587163,346,37,0,0,0
871744936289036992,41.38234316006188,2.180472158808802,590,92,0,24,1
871849708428906764,41.37094248260596,2.143582900704183,142,13,0,1,0
871990057654043165,41.398336454968494,2.149599372029696,485,37,0,2,0
871997548086807439,41.39809,2.14949,496,38,0,2,0
872099397554158301,41.37955397094437,2.145824441274556,246,24,0,0,0
881827237241010174,41.4053869,2.1652177,516,19,0,1,0
881884096628140142,41.41569,2.21384,38,3,0,0,0
881966633360232912,41.3951354,2.1435082,287,22,0,2,0
878658347316285621,41.37981469863505,2.1749516335349237,597,115,0,24,3
878728778961354759,41.39074267621215,2.1559294242270464,599,72,0,7,0
878745920653835415,41.3798,2.16684,591,125,0,16,3
878746003499728024,41.379682989927296,2.166517929939431,587,122,0,16,3
878759262826963543,41.37958,2.1764,586,104,0,23,3
878787500682335638,41.3802407,2.1800365,585,89,0,22,1
