id,latitude,longitude,restaurant_count,hotel_count,park_count,museum_count,shopping_center_count
1207916285446477760,41.4201477,2.1391465,20,1,0,0,0
1208414393836394329,41.39388,2.18783,171,12,0,5,0
1208425126353012343,41.3833021,2.1512895,414,38,0,0,0
1208442325070123623,41.40861122967742,2.2017472816597814,136,4,0,2,0
1208461601088272828,41.38739349999999,2.1558813,548,78,0,6,0
1208467968968860087,41.37255960830943,2.146738638662361,159,20,0,2,0
1208472359258533658,41.399452030698846,2.120436332234542,28,3,0,1,0
1208477821452222877,41.396187148810846,2.1594722638192008,720,66,0,6,0
1208523969156588017,41.37584,2.18975,181,8,0,3,0
1208533268262342699,41.3842724,2.1279437,142,7,0,2,0
1208579788830266767,41.39863417103838,2.170445377629441,517,59,0,5,0
1208583927197033917,41.39831,2.17079,513,60,0,5,0
1208586219348446341,41.397268268828185,2.169075289624389,534,71,0,6,0
1208692838839412896,41.39643,2.17018,519,76,0,10,0
1208693661528728021,41.42484050610322,2.154566198465788,31,0,0,0,0
1216599577413386227,41.396284,2.1639925,668,74,0,6,0
1216637599994492271,41.38191,2.18119,575,91,0,24,1
1216642535715464364,41.382418187305866,2.1807783004383943,583,91,0,24,1
1216651946200702791,41.38452,2.18231,529,75,0,24,1
1216665003782667264,41.40988,2.15091,179,9,0,1,0
1216675267493469878,41.41470700514435,2.1394479728097955,29,3,0,0,0
1216676090897499356,41.37830792819851,2.1642979121696304,523,107,0,9,3
1216683075520816410,41.41446089142668,2.139580954999159,30,3,0,0,0
1216685870729278843,41.41417216264271,2.137318514498349,27,4,0,0,0
1216738170903923984,41.423648,2.1574603,32,0,0,0,0
1217151762619434554,41.38423,2.18253,523,75,0,24,1
1217161689064620770,41.38543,2.16821,706,150,0,24,2
1217165492252195603,41.38368399241315,2.16834118752133,711,149,0,24,3
1217222151064077037,41.3886359,2.1560473,594,80,0,7,0
1209137739796822063,41.4097809,2.1646338,313,8,0,1,0
1226639678203846655,41.40480603751939,2.17885687860115,411,22,0,3,0
1226644265166272585,41.37639085487279,2.152656636684299,288,31,0,2,0
1226711072114840656,41.39874541378956,2.2046329634197632,151,5,0,1,0
1226715344569619241,41.38765,2.17729,628,128,0,23,2
1226721657844314323,41.406052711507655,2.214355538276987,58,7,0,0,0
1226785151828796034,41.37991151718823,2.168463058769703,625,132,0,19,3
1226995837890409218,41.40910979383695,2.17206339188801,362,14,0,1,0
1226997962994929697,41.4156451,2.1475878,43,2,0,1,0
1227221841045363530,41.383922863066026,2.168179536353023,710,148,0,24,3
1227281610803448523,41.3790562,2.160209,483,68,0,5,1
1227311210774309271,41.39059826354056,2.165187882178655,664,128,0,12,1
1227319563180884376,41.40634979573965,2.2121826395192623,73,7,0,1,0
1227321557414054516,41.40501,2.2123,85,7,0,1,0
1217292832416742740,41.39232175451709,2.161030063393792,696,104,0,6,1
1217319565581805579,41.38497091593834,2.149261178874214,394,30,0,1,0
1217845851953561252,41.37619,2.14477,221,25,0,1,0
1217868737717362281,41.39596,2.12263,43,4,0,1,0
1217900569432725039,41.3888752,2.1466252,383,28,0,1,0
1217908865911671951,41.4020021703779,2.1764684355547503,425,23,0,3,0
1217916622992935913,41.37724357730316,2.169131787557411,520,102,0,17,3
1217923971821862583,41.38553263541761,2.1684599269672464,714,150,0,24,2
1217929908501816915,41.39996436482212,2.17638769461349,408,29,0,3,0
1217961158633340705,41.38346,2.18277,534,71,0,23,1
1218121415766911294,41.40016046265465,2.1808835628547474,329,18,0,3,0
1227322376968535899,41.40491,2.21267,83,7,0,0,0
1227323162415916830,41.40162,2.20376,155,6,0,2,0
1227326090085532293,41.40357532102648,2.204070549782084,152,6,0,2,0
1227326954625657976,41.41503,2.21759,34,3,0,0,0
1227327729658552017,41.41373,2.21758,34,3,0,0,0
1218147491883547086,41.40294520763534,2.1767264714427568,432,24,0,3,0
1218151506608873227,41.40679300176214,2.182431342608405,362,17,0,3,0
1218200599752792040,41.37965,2.16518,575,120,0,14,3
1218406834563158546,41.38489,2.18364,496,58,0,23,1
1218613893549337378,41.39085001057051,2.163240267007398,664,120,0,8,1
1218645303173234166,41.40484379999999,2.1701037,487,21,0,1,0
1218649494297956106,41.383,2.16184,593,103,0,12,3
1218657190951135198,41.39264238458424,2.1629858329534937,673,106,0,7,1
1218664475376114165,41.38274,2.16339,621,114,0,16,3
1218668632339810686,41.3923349,2.1739809,508,97,0,17,2
1218689817339568829,41.385046,2.1588768,581,84,0,9,1
1218701523077503801,41.4029,2.13804,102,10,0,1,0
1218706269261674776,41.3948814,2.1233336,56,4,0,1,0
1218758131751731016,41.3984576,2.1551309,601,52,0,2,0
1218783133046788820,41.39909883402305,2.156168862105795,598,51,0,2,0
1218787596537750236,41.40027,2.145,276,25,0,2,0
1218788571711704190,41.39744,2.15623,639,58,0,3,0
1218800205693638545,41.384999976924206,2.183310189111165,501,62,0,23,1
1218839205526119252,41.40247,2.1743,460,29,0,2,0
1227328468951325044,41.41335,2.21553,36,5,0,0,0
1227330142865558106,41.401071643511145,2.192862515709632,209,6,0,3,0
1227331023206679894,41.39827,2.18709,179,11,0,3,0
1227332449872160720,41.38534720116124,2.195825332485448,110,3,0,1,0
1227424990191310862,41.38223,2.16873,707,153,0,24,3
1227425476529070654,41.383719767378494,2.1690305802416714,729,150,0,27,3
1227448570696738789,41.38248774382223,2.1688602140358517,716,155,0,24,3
1227464757817091993,41.3782,2.16481,524,109,0,10,3
1227482871177045190,41.38124424083154,2.179189923128173,597,96,0,26,2
1227491809357643519,41.3817,2.17884,604,101,0,27,2
1227505637530376931,41.38677808076622,2.154595842492321,534,62,0,5,0
1227545212415900692,41.42635398471823,2.154483128704465,32,1,0,0,0
1227580389543880620,41.40154029697944,2.1782211234905757,405,20,0,3,0
1227947729562300326,41.37342,2.16408,279,38,0,5,1
1228079085144507652,41.4318,2.17913,32,1,0,0,0
1218897603358794069,41.39578689461139,2.1239637879175146,50,4,0,1,0
1218901898094327735,41.38332736006178,2.185860033623414,464,42,0,18,0
1218933982151465597,41.384547239848736,2.1836002720668697,502,61,0,23,1
1219379775393732574,41.38152,2.17759,615,109,0,28,2
1219452218226280895,41.38058,2.17798,599,98,0,27,2
