id,latitude,longitude
877488499757081953,41.400812586118064,2.197177976517031
877930086843946769,41.3841423,2.1726373
878061355124742218,41.40249053517727,2.175648317400555
878064608312692150,41.3789966,2.1754567
878081145884475316,41.38001480904828,2.174917429093319
871252541530179762,41.37992,2.17138
871257475412002772,41.37810054492308,2.171299685686286
871261184664157626,41.37837204438144,2.1710817419759096
871265512220297826,41.38019625036888,2.172204019258983
871269119276028968,41.378,2.17299
871378495407043115,41.37955883131725,2.1514730612308512
871464154915728576,41.3911808679028,2.1547588176765653
871571866776383487,41.38242,2.17958
871573460821449024,41.38263,2.17895
871574611699638417,41.381135535485576,2.179500786466279
871663364915243450,41.39613547110052,2.153772405150697
871669408022989114,41.410770327366414,2.208094708621502
871705894048533922,41.387471696341976,2.172228079756612
878170191503760216,41.38318504291635,2.172732880535937
878177205847106675,41.37882067662241,2.1648734220530605
878189990350294372,41.37756163024981,2.1465109410435703
878214309586449128,41.38440705568744,2.148420159820741
878220084249844468,41.38248808384968,2.1428720090950124
878300852633896540,41.42596528276432,2.175853696486529
878313076915930988,41.361748278476526,2.136976355533074
878443508990633197,41.38095,2.14888
878610031135100405,41.38564910193233,2.1778442535169837
878623540144520037,41.38120867799932,2.1517059597587163
871744936289036992,41.38234316006188,2.180472158808802
871849708428906764,41.37094248260596,2.143582900704183
871990057654043165,41.398336454968494,2.149599372029696
871997548086807439,41.39809,2.14949
872099397554158301,41.37955397094437,2.145824441274556
881827237241010174,41.4053869,2.1652177
881884096628140142,41.41569,2.21384
881966633360232912,41.3951354,2.1435082
878658347316285621,41.37981469863505,2.1749516335349237
878728778961354759,41.39074267621215,2.1559294242270464
878745920653835415,41.3798,2.16684
878746003499728024,41.379682989927296,2.166517929939431
878759262826963543,41.37958,2.1764
878787500682335638,41.3802407,2.1800365
878788650021233705,41.38262,2.17649
882010699402239840,41.4047143620106,2.168090212733065
882353664235353670,41.38985971025476,2.1604690649256977
882359174970686932,41.39927,2.17103
882386616914940777,41.4038624,2.1479517
882388227760570307,41.4038624,2.1479517
882388632937816394,41.4038624,2.1479517
882437320595632747,41.39665101148753,2.14857815517264
882490953591472327,41.4080804,2.1349546
882508408029791757,41.37365249165722,2.172133637965039
882684825332597628,41.40066638270513,2.175944004117172
882891558979495736,41.39661159567797,2.1659010582306277
882897086789122285,41.398025619714446,2.166451635476071
878802065364259765,41.37852672337123,2.176453618223517
878813716760200926,41.37942009398035,2.17646766652607
878932456667032556,41.381100916727895,2.148574357125201
878992991320862924,41.3809438,2.1779515
879019857380995507,41.39131054738774,2.1726502558289567
879509664098716584,41.4024627,2.1764974
879512145874994095,41.40681793390079,2.21443701590388
879517855622722737,41.40239,2.1742401
882948526248525762,41.37674303026464,2.151915514801053
883016554043252552,41.3797422226807,2.153156402902323
883024011378948768,41.380077289224175,2.175159898136437
883026035223307093,41.4081269,2.187268
883028991185379514,41.39891008751891,2.157884535720811
883029777952427768,41.37636074860232,2.1558001300247995
883029991890080027,41.37972969284781,2.1743247779265555
883174837995457486,41.397496997644005,2.1835131299391333
883229270314956200,41.3981604466806,2.16789150891032
883301958082160863,41.3829326115849,2.142087287477593
883423381467216597,41.37982977936011,2.164746537031286
883478608390919606,41.40969729053358,2.165245516910852
883487985178795076,41.37360336330799,2.164571371908285
883496544671128646,41.3982486928768,2.1645999492516568
883524014555399743,41.38188314055336,2.165077952831392
883532281173584985,41.38344823026198,2.151493428601268
883764616202072357,41.37752086283703,2.1890795987587044
883817860096297350,41.37699312804432,2.163372607425589
879619933030452088,41.39401524440652,2.1505218384709903
879807632558758053,41.407511974171,2.178217093772623
879856024436846958,41.378362497139854,2.166908878891313
880820485747068981,41.40631528310746,2.1808705779995883
880867907987397510,41.40066112527662,2.121161497519908
880917841374951236,41.38482881733874,2.1722744777798653
880957841038434913,41.39574189644594,2.173262223296606
881145029252695624,41.40822610244097,2.1731786938956503
881157271880812107,41.40881,2.17525
881535029108782868,41.37425042933806,2.1271553350960235
881663941105028125,41.37927412902821,2.1360531639527744
883840259291918645,41.3994341,2.1503815
883885151848859657,41.4037667,2.1800265
883898689850502446,41.39296324775847,2.146586706562734
883905409222340722,41.37548602289331,2.1596306087993624
884028836562470784,41.3939979,2.1335937
884046935572612612,41.403166212750826,2.17033476634103
884078086336141232,41.3960866154765,2.174176169399672
881723673565106045,41.371535484564646,2.1594738827846505
891064970980112015,41.40196254221,2.181833996833108
891123603497723481,41.381957755286216,2.165098702377306
891246548684424110,41.411,2.16097
891267841185123107,41.3792,2.16742
891320704340829625,41.397667874860126,2.173415579116484
891726615134385623,41.3893826360896,2.15761986202946
891762287658652673,41.39864,2.15808
891868251094082038,41.39517150221716,2.1715156049461
884083012283255085,41.4057324,2.1776492
884105861701429512,41.40081661482559,2.173953655185095
884222135529957292,41.39610062407893,2.1679512931341387
884252098509849864,41.37840699521866,2.1558082112792696
884259248344289373,41.38173,2.15099
884290692174386830,41.37872590572443,2.15503143380712
891906202715116399,41.3738077,2.1414801
891923414176173194,41.3852962,2.1795798
891974438953878604,41.38847759979424,2.156473743385724
892001096306194505,41.40376665922805,2.1983584844793813
892155734037437562,41.38942,2.19124
892157919701159228,41.3768,2.12475
892456953733077314,41.3795742,2.1378398
892539647686596617,41.394383109135966,2.171242296716836
884296049527971376,41.3783826671135,2.154729470128418
884301223420724093,41.39079009328009,2.1509275908248697
884313932347043406,41.38060593521361,2.162798644101426
884321420674545055,41.38103143992433,2.161250497519987
884328083063193982,41.39947823531024,2.154945582975396
884333600409523744,41.39414607808776,2.168641782937091
884351029124680280,41.388735245118845,2.1585864354745508
884482114156034982,41.4100894,2.176582
892687402762968562,41.38534,2.1842
892695455182600930,41.37413329165318,2.147433945541669
892769900930148298,41.384057143546485,2.1659842205256705
893208835785006190,41.37966385185811,2.1674193907824355
893216324703770415,41.37931860932105,2.1672181388991403
893267753063619827,41.3981448,2.1496481
893296330095494557,41.37461817337915,2.1289042314918003
893336277308710394,41.380947746515645,2.1779513731598854
884496796882768066,41.39036764048526,2.1775684882418025
884498229616662071,41.38946586898672,2.179495021026797
884535047649872740,41.40247260357208,2.1728639082475536
884579826623680402,41.37923354821924,2.166592521274532
893365407782940429,41.40375,2.16041
893375390638296879,41.40133652840194,2.164806811082251
