id,latitude,longitude,restaurant_count,hotel_count,park_count,museum_count,shopping_center_count
1046328636515948896,41.39856,2.16444,639,59,0,4,0
1046328648765163458,41.4002,2.16554,608,44,0,4,0
1046349023651123519,41.3991331,2.1586465,612,53,0,2,0
1046573276402635539,41.3690464633605,2.137209401549501,141,8,0,1,0
1038910530516812963,41.392829895,2.1756317616,452,79,0,14,1
1038992051337459481,41.38956815122277,2.1688147634267807,657,133,0,22,2
1039011550794722477,41.40792,2.17439,398,17,0,1,0
1039076720131441272,41.3919298,2.1522277,557,53,0,4,0
1039149922756990237,41.3738889,2.1559901,271,26,0,3,1
1046854952628031055,41.3828594,2.1820316,552,84,0,23,1
1046940680510992725,41.37387,2.15751,281,30,0,4,1
1046976183916834102,41.41154039247882,2.1987244400591472,112,3,0,1,0
1047018623757507504,41.38640125778359,2.132173259509096,161,10,0,1,0
1047027482051554716,41.38246769780157,2.176533458117498,637,123,0,28,2
1047037253311076517,41.39261,2.17888,392,54,0,14,0
1047209545876615704,41.37937806115336,2.151474371071113,307,34,0,1,0
1039180509338421359,41.40169,2.17597,439,23,0,3,0
1039252903224981066,41.37474,2.12778,152,5,0,1,0
1039618810131006061,41.37799,2.13443,188,12,0,0,0
1039713781136345051,41.3923,2.14298,295,19,0,2,0
1039838146786499211,41.416032509,2.166488639,109,6,0,0,0
1039877026253581298,41.41027,2.13826,67,7,0,1,0
1039888280672757879,41.38814,2.18278,439,55,0,19,1
1039904781892147431,41.4192562,2.2063002,20,1,0,0,0
1039906619894271821,41.37927830606265,2.151848835047648,314,34,0,1,0
1040361055388880157,41.40322628299504,2.167463819174286,576,29,0,1,0
1040408560960754443,41.4192562,2.2063002,20,1,0,0,0
1047508223336897729,41.3829711,2.1655284,670,130,0,21,3
1047572074094324015,41.38179,2.16665,653,132,0,21,3
1047607060289656014,41.39842,2.15856,636,56,0,3,0
1047743837616037456,41.37799600613616,2.1898598000644984,249,11,0,3,0
1047839930065785368,41.37632175804662,2.1682581406989976,472,89,0,15,2
1047857828218716446,41.37991151718823,2.168463058769703,625,132,0,19,3
1047885598949141390,41.39210816652107,2.1581467818359443,667,85,0,7,0
1047907595647899780,41.4114126,2.1425331,71,6,0,1,0
1048260463887841093,41.3987,2.15925,642,54,0,3,0
1040479492141368911,41.38986,2.16383,668,127,0,11,1
1040554834961060135,41.40806486628292,2.1739573054156605,396,16,0,1,0
1040686332689891934,41.37436,2.16291,312,43,0,5,1
1048265604717547798,41.39723071022198,2.159288148535012,705,58,0,5,0
1048351721190153856,41.383479769202665,2.132178803531397,189,9,0,1,0
1048529101240174178,41.379067,2.1640159,548,112,0,10,3
1048533346575999739,41.37832301991166,2.1649003288328124,527,108,0,11,3
1048575183915957121,41.383828059896665,2.143470223213648,285,19,0,0,0
1049039217591150444,41.4008713,2.1606185,574,42,0,1,0
1049070261503883016,41.38748152010752,2.1462895460290863,346,26,0,1,0
1049100781015641419,41.37573,2.1268,137,6,0,1,0
1049145864662110119,41.39929152300117,2.1417381863049654,221,21,0,2,0
1041158034051182109,41.37772838718956,2.165891264345393,509,109,0,13,3
1041274088185457381,41.42324175655662,2.20678375777532,11,0,0,0,0
1041284814573973328,41.40784,2.16426,397,13,0,2,0
1041291267186289650,41.4117766,2.1547144,156,4,0,1,0
1049162666259906087,41.39893,2.17456,455,43,0,3,0
1049163782978393602,41.3711801,2.1444432,147,13,0,1,0
1049174696674816003,41.39846095524977,2.1758067168048507,428,43,0,3,0
1049240227893165479,41.3991123,2.149557,452,29,0,2,0
1049254614246820554,41.4094867,2.1977101,157,3,0,2,0
1049335218390746302,41.39045,2.16509,662,129,0,12,1
1049340491207952948,41.37450293419096,2.1258485720258142,120,5,0,1,0
1049741599839792126,41.39852882251479,2.1520337278007715,532,43,0,2,0
1041310369334368333,41.38051906140977,2.1733417786525315,647,131,0,24,3
1041321632143860839,41.38105,2.17229,671,134,0,24,3
1041390189672608490,41.3798337,2.174695,607,115,0,24,3
