id,latitude,longitude,restaurant_count,hotel_count,park_count,museum_count,shopping_center_count
38070176,50.0795,14.42743,472,169,0,38,0
38177207,50.110531,14.450743,44,4,0,1,0
38241447,50.09896,14.39706,62,5,0,7,0
38245473,50.09075,14.42249,400,114,0,47,0
38259510,50.09938,14.401,64,6,0,5,0
38259892,50.09784,14.40291,70,14,0,9,0
38260195,50.09926,14.40083,64,6,0,5,0
38260375,50.11468,14.4682,15,1,0,0,0
38260567,50.11294,14.47371,24,1,0,0,0
38261289,50.09764,14.40313,74,15,0,9,0
38261524,50.09903,14.4027,62,7,0,7,0
38262045,50.09933,14.40094,64,6,0,5,0
38262610,50.09926,14.40249,62,6,0,6,0
38262889,50.08113,14.4266,534,181,0,43,0
38263104,50.081,14.42424,531,179,0,50,0
38289684,50.05966,14.3952,12,1,0,0,0
38309878,50.08041,14.42714,500,171,0,40,0
38311085,50.10643,14.48968,38,7,0,2,0
38324340,50.00233,14.39532,6,0,0,1,0
38338694,50.08308,14.4454,200,46,0,2,0
38344513,50.05765,14.41174,24,3,1,4,0
38352455,50.09529,14.45402,117,18,0,0,0
38365946,50.0746,14.44101,225,80,0,3,0
38370381,50.06506,14.41111,124,20,0,6,0
38370511,50.0776,14.42674,409,155,0,27,0
38370920,50.06526,14.40918,126,17,0,6,0
38375613,50.00273,14.39525,6,0,0,1,0
38376010,50.0872,14.42297,514,148,0,52,0
38377659,50.00282,14.395,5,0,0,1,0
38377762,50.00389,14.39512,4,0,0,0,0
38377843,50.00252,14.39499,6,0,0,1,0
38377882,50.00444,14.39506,4,0,0,0,0
38377893,50.00219,14.39548,6,0,0,1,0
38377907,50.00238,14.39559,6,0,0,1,0
38377938,50.00408,14.39512,4,0,0,0,0
38381972,50.05993985562298,14.411867141723633,38,5,1,6,0
38382264,50.06123473722869,14.411931514739988,53,10,1,5,0
38382370,50.061000559101615,14.411716938018795,47,8,1,6,0
38394051,50.06032117076893,14.411820411682116,40,8,1,6,0
38403103,50.08641,14.41821,505,159,0,53,0
38453202,50.07711,14.42833,376,149,0,25,0
38456560,50.07981,14.42633,494,181,0,41,0
38458243,50.06434,14.43258,87,44,0,7,0
38459106,50.08032,14.42768,488,174,0,40,0
38473771,50.08012,14.42212,481,173,0,47,0
38483014,50.09333,14.45812,104,22,0,0,0
38536147,50.09124626067367,14.434927324077831,283,66,0,20,0
38569547,50.08847,14.40409,187,79,0,36,0
38590760,50.10043,14.43076,77,8,0,6,0
38599101,50.08438,14.43178,481,132,0,34,0
38614693,50.08449,14.45054,171,35,0,2,0
38616181,50.09751,14.42195,144,21,0,10,0
38616413,50.09866,14.42082,103,13,0,10,0
38624459,50.07807,14.42489,438,164,0,30,0
38638125,50.079079,14.424514,461,178,0,38,0
38643601,50.06116,14.38171,9,0,0,0,0
38660967,50.04011,14.42186,16,2,0,0,0
38668255,50.08261,14.31914,6,2,0,1,0
38689605,50.07909,14.4239,468,174,0,40,0
38698505,50.08593,14.433593,406,108,0,29,0
38701195,50.07655,14.41393,345,86,0,21,0
38744479,50.07461,14.44113,223,80,0,3,0
38768343,50.05626,14.45015,40,5,0,0,0
38771599,50.08641,14.44591,199,48,0,3,0
38794271,50.07302,14.43902,207,81,0,5,0
38819675,50.078914642333984,14.425427436828612,461,176,0,37,0
38857624,50.08385467529297,14.446884155273438,194,41,0,2,0
38887371,50.09144,14.49306,15,2,0,0,0
38919989,50.08684119999999,14.4041629,201,83,0,37,0
38922854,50.08256,14.44646,184,41,0,2,0
38940602,50.09178,14.49448,14,2,0,0,0
38941181,50.09097,14.4531,144,35,0,1,0
38941222,50.06606,14.42881,114,58,0,12,0
38954142,50.07698822021485,14.405332565307615,213,46,0,9,0
38996195,50.08287,14.43031,513,164,0,36,0
39023425,50.09026,14.41955,394,126,0,50,0
39023945,50.07888,14.4451,226,42,0,3,0
39032022,50.07605,14.42845,341,141,0,24,0
39042013,50.06096755204281,14.411502838134776,45,8,1,6,0
39043074,50.0649,14.43975,93,34,0,3,0
39043286,50.06486,14.44098,91,25,0,2,0
39043445,50.0649,14.43959,95,35,0,3,0
39052140,50.0896,14.42568,431,120,0,45,0
39065062,50.0789,14.41917,421,148,0,43,0
39085645,50.05148,14.34707,18,1,0,0,0
39086103,50.08338,14.44731,179,37,0,2,0
39094045,50.08377,14.44578,209,46,0,2,0
39094536,50.08325,14.44663,184,41,0,2,0
39107883,50.0597,14.42748,50,16,1,7,0
39128741,50.078392028808594,14.427959442138672,416,157,0,26,0
39140413,50.09139,14.30112,2,0,0,0,0
39156150,50.08737,14.40274,177,73,0,37,0
39170989,50.0444663,14.42446026,17,2,0,0,0
39173283,50.07814,14.42386,440,170,0,32,0
39191098,50.05864594925917,14.43573827096897,62,13,0,1,0
39191397,50.11239,14.42708,8,1,0,0,0
39221096,50.07887,14.42556,462,173,0,37,0
39262306,50.08271,14.44767,177,36,0,2,0
39271064,50.09384,14.45629,110,23,0,0,0
39273335,50.08642,14.42186,529,160,0,53,0
